"","...1","...2","Country","Year","code","region","Battledeath","Yearconflict","ODAamount","OOFamount","VagueAmount","ODAproject","OOFproject","Vagueproject","LogODAamount","Population","GDPpercapita","Trade","v2x_polyarchy","NRrent","UNGAimportant","UNGAall","HDI","FDI","OtherODA","EliteVisits","BattledeathperPop","GDP","logGDPpercapita","NaturalTotal","Naturalpercapita","LogNaturalTotal","LogNaturalpercapita","FDIpositive","LogFDI","LogPopulation","Battledeathper0.1mil","LogBattledeathperPop","LogBattledeathper0.1mil","LogOtherODA","FDIstock","LogFDIstock","logGDPpercapita1y","logGDPpercapita2y","logGDPpercapita3y","logGDPpercapita4y","logGDPpercapita5y","logNaturalTotal1y","logNaturalTotal2y","logNaturalTotal3y","logNaturalTotal4y","logNaturalTotal5y","logNaturalpercapita1y","logNaturalpercapita2y","logNaturalpercapita3y","logNaturalpercapita4y","logNaturalpercapita5y","NRrent1y","NRrent2y","NRrent3y","NRrent4y","NRrent5y","UNGAall1y","UNGAall2y","UNGAall3y","UNGAall4y","UNGAall5y","UNGAimportant1y","UNGAimportant2y","UNGAimportant3y","UNGAimportant4y","UNGAimportant5y","logFDI1y","logFDI2y","logFDI3y","logFDI4y","logFDI5y","logFDIstock1y","logFDIstock2y","logFDIstock3y","logFDIstock4y","logFDIstock5y","Battleper0.1mil1y","Battleper0.1mil2y","Battleper0.1mil3y","Battleper0.1mil4y","Battleper0.1mil5y","logBattledeathper0.1mil1y","logBattledeathper0.1mil2y","logBattledeathper0.1mil3y","logBattledeathper0.1mil4y","logBattledeathper0.1mil5y","logOtherODA1y","logOtherODA2y","logOtherODA3y","logOtherODA4y","logOtherODA5y","Population1y","Population2y","Population3y","Population4y","Population5y","LogPopulation1y","LogPopulation2y","LogPopulation3y","LogPopulation4y","LogPopulation5y","LogFDIstockDiff","LogOtherODADiff","logOtherODADiff1y","logOtherODADiff2y","logOtherODADiff3y","logOtherODADiff4y","logOtherODADiff5y","ODAproject1y","ODAproject2y","ODAproject3y","ODAproject4y","ODAproject5y"
"716",716,3142,"Somalia",2011,"SOM",NA,648,0,17049665.611749,NA,NA,1,0,0,16.6516411492873,12376305,NA,NA,0.209,NA,0.5,0.455882352941176,NA,NA,1127410000,NA,5.23581149624221e-05,NA,NA,NA,NA,NA,NA,NA,NA,16.3312943154045,5.23581149624221,-6.85672180913176,1.65571282004235,20.8431888035396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.723076923076923,0.342105263157895,0.675324675324675,0.425287356321839,0.692307692307692,0.583333333333333,0.5,0.583333333333333,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89510727683739,6.34937378020977,2.67609870083743,7.69847119011866,7.01418370137824,1.77429234957182,1.8485136741974,0.984733633801545,2.04115164989333,1.94807690015072,19.7613499270486,20.2071428736886,20.5647154927756,19.858713300479,19.9594386482009,12043886,11717691,11397188,11080122,10763904,16.304067703245,16.2766103090515,16.2488772162708,16.2206632500531,16.1917088721715,NA,1.081838876491,-0.445792946640001,-0.357572619087001,0.706002192296602,-0.100725347721902,0.826445554422701,3,2,3,3,2
"717",717,3145,"Somalia",2014,"SOM",NA,166,0,0,NA,NA,4,0,0,NA,13423571,291.525219967733,NA,0.172,NA,0.461538461538462,0.725,NA,NA,835880000,NA,1.2366306998339e-05,3913309488.52748,5.67512995017676,NA,NA,NA,NA,NA,NA,16.4125227494907,1.2366306998339,-6.89546481017273,0.21319882591112,20.5439956200774,NA,NA,5.67894071969581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,0.671428571428571,0.455882352941176,0.833333333333333,0.723076923076923,0.818181818181818,0.625,0.5,0.692307692307692,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704240931233093,6.72408378853283,5.23581149624221,5.89510727683739,6.34937378020977,-0.34921578812196,1.90584438467167,1.65571282004235,1.77429234957182,1.8485136741974,20.5279927702646,20.5589334995132,20.8431888035396,19.7613499270486,20.2071428736886,13063711,12715487,12376305,12043886,11717691,16.3853487915261,16.3583312573239,16.3312943154045,16.304067703245,16.2766103090515,NA,0.0160028498128,-0.0309407292485986,-0.284255304026402,1.081838876491,-0.445792946640001,-0.357572619087001,1,3,2,3,3
"718",718,3146,"Somalia",2015,"SOM",NA,145,0,0,NA,NA,10,0,0,NA,13797204,293.455171889408,NA,0.172,NA,0.384615384615385,0.326923076923077,NA,NA,951730000,NA,1.05093756677077e-05,4048860871.41323,5.68172829895018,NA,NA,NA,NA,NA,NA,16.4399765209039,1.05093756677077,-6.89730074291752,0.0506337653783351,20.6737919390854,NA,NA,5.67512995017676,5.67894071969581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725,0.866666666666667,0.671428571428571,0.455882352941176,0.833333333333333,0.461538461538462,0.818181818181818,0.625,0.5,0.692307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2366306998339,0.704240931233093,6.72408378853283,5.23581149624221,5.89510727683739,0.21319882591112,-0.34921578812196,1.90584438467167,1.65571282004235,1.77429234957182,20.5439956200774,20.5279927702646,20.5589334995132,20.8431888035396,19.7613499270486,13423571,13063711,12715487,12376305,12043886,16.4125227494907,16.3853487915261,16.3583312573239,16.3312943154045,16.304067703245,NA,0.129796319008001,0.0160028498128,-0.0309407292485986,-0.284255304026402,1.081838876491,-0.445792946640001,4,1,3,2,3
"719",719,3147,"Somalia",2016,"SOM",NA,618,0,0,NA,NA,10,0,0,NA,14185635,293.659704535062,NA,0.171,NA,NA,NA,NA,NA,1154830000,NA,4.35651981740683e-05,4165749382.74223,5.6824250346842,NA,NA,NA,NA,NA,NA,16.4677403908206,4.35651981740683,-6.86511235311702,1.47190304628623,20.8672189839409,NA,NA,5.68172829895018,5.67512995017676,5.67894071969581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326923076923077,0.725,0.866666666666667,0.671428571428571,0.455882352941176,0.384615384615385,0.461538461538462,0.818181818181818,0.625,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05093756677077,1.2366306998339,0.704240931233093,6.72408378853283,5.23581149624221,0.0506337653783351,0.21319882591112,-0.34921578812196,1.90584438467167,1.65571282004235,20.6737919390854,20.5439956200774,20.5279927702646,20.5589334995132,20.8431888035396,13797204,13423571,13063711,12715487,12376305,16.4399765209039,16.4125227494907,16.3853487915261,16.3583312573239,16.3312943154045,NA,0.1934270448555,0.129796319008001,0.0160028498128,-0.0309407292485986,-0.284255304026402,1.081838876491,10,4,1,3,2
"720",720,3148,"Somalia",2017,"SOM",NA,1055,0,0,NA,NA,8,0,0,NA,14589165,289.509544254786,NA,0.182,NA,NA,NA,NA,NA,1933090000,NA,7.23139398313749e-05,4223702510.20788,5.6681917186461,NA,NA,NA,NA,NA,NA,16.4957896878811,7.23139398313749,-6.83793640488667,1.97857009936286,21.3823855958409,NA,NA,5.6824250346842,5.68172829895018,5.67512995017676,5.67894071969581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326923076923077,0.725,0.866666666666667,0.671428571428571,NA,0.384615384615385,0.461538461538462,0.818181818181818,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35651981740683,1.05093756677077,1.2366306998339,0.704240931233093,6.72408378853283,1.47190304628623,0.0506337653783351,0.21319882591112,-0.34921578812196,1.90584438467167,20.8672189839409,20.6737919390854,20.5439956200774,20.5279927702646,20.5589334995132,14185635,13797204,13423571,13063711,12715487,16.4677403908206,16.4399765209039,16.4125227494907,16.3853487915261,16.3583312573239,NA,0.5151666119,0.1934270448555,0.129796319008001,0.0160028498128,-0.0309407292485986,-0.284255304026402,10,10,4,1,3
"721",721,3152,"South Africa",2000,"ZAF",NA,0,4,0,NA,NA,2,0,0,NA,44967713,4505.89639890697,156.85613,0.762,3.36971809177237,0.5,0.761194029850746,0.631,NA,672970000,NA,0,202619856073.782,8.4131423508499,682771794764.137,15183.6006150488,27.249426518818,9.62797121749066,NA,NA,17.6214553013274,0,-6.90775527898214,-6.90775527898214,20.3272113100939,NA,NA,8.38609059925525,8.37728658855394,8.38833273043725,NA,NA,26.8814762598474,27.1411476429974,27.2580611807332,NA,NA,9.27411117752533,9.54869503790079,9.68164227056443,NA,NA,2.43031482430319,3.226534591448,3.64483015487732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-6.90775527898214,-6.90775527898214,-6.90775527898214,NA,NA,20.4113730357809,20.533847155035,20.3098995969435,NA,NA,44338551,43682259,42987456,NA,NA,17.6073650823221,17.5924526050966,17.5764189101688,NA,NA,NA,-0.0841617256870002,-0.1224741192541,0.223947558091503,-1.0724859988974,NA,NA,NA,NA,NA,NA,NA
"722",722,3154,"South Africa",2002,"ZAF",NA,0,6,0,158370953.847211,0,1,4,4,NA,46150913,4675.76293282338,149.19198,0.762,4.40020521023187,0.928571428571429,0.89041095890411,0.619,0,755230000,NA,0,215790728321.357,8.4501478364637,949523487079.365,20574.3164188185,27.5792261031533,9.93179880112061,6606,8.79573360595074,17.6474273020327,0,-6.90775527898214,-6.90775527898214,20.4425328965842,0.01,-4.60517018598809,8.426451451338,8.4131423508499,8.38609059925525,8.37728658855394,8.38833273043725,27.6269091983991,27.249426518818,26.8814762598474,27.1411476429974,27.2580611807332,9.99212112244792,9.62797121749066,9.27411117752533,9.54869503790079,9.68164227056443,4.78587987587959,3.36971809177237,2.43031482430319,3.226534591448,3.64483015487732,0.701492537313433,0.761194029850746,NA,NA,NA,0.9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.3518832641369,20.3272113100939,20.4113730357809,20.533847155035,20.3098995969435,45571272,44967713,44338551,43682259,42987456,17.6347880759512,17.6214553013274,17.6073650823221,17.5924526050966,17.5764189101688,NA,0.090649632447299,0.0246719540430007,-0.0841617256870002,-0.1224741192541,0.223947558091503,-1.0724859988974,2,NA,NA,NA,NA
"723",723,3155,"South Africa",2003,"ZAF",NA,0,7,0,109951047.67913,NA,1,2,0,NA,46719203,4755.10182977479,134.18587,0.762,2.85393875840581,0.615384615384615,0.837837837837838,0.619,0,776760000,NA,0,222154567670.92,8.4669736003555,634015531032.925,13570.7694121607,27.175339287981,9.51567345071756,6606,8.79573360595074,17.6596658372634,0,-6.90775527898214,-6.90775527898214,20.470641980311,0.01,-4.60517018598809,8.4501478364637,8.426451451338,8.4131423508499,8.38609059925525,8.37728658855394,27.5792261031533,27.6269091983991,27.249426518818,26.8814762598474,27.1411476429974,9.93179880112061,9.99212112244792,9.62797121749066,9.27411117752533,9.54869503790079,4.40020521023187,4.78587987587959,3.36971809177237,2.43031482430319,3.226534591448,0.89041095890411,0.701492537313433,0.761194029850746,NA,NA,0.928571428571429,0.9,0.5,NA,NA,8.79573360595074,NA,NA,NA,NA,-4.60517018598809,NA,NA,NA,NA,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.4425328965842,20.3518832641369,20.3272113100939,20.4113730357809,20.533847155035,46150913,45571272,44967713,44338551,43682259,17.6474273020327,17.6347880759512,17.6214553013274,17.6073650823221,17.5924526050966,0,0.0281090837268003,0.090649632447299,0.0246719540430007,-0.0841617256870002,-0.1224741192541,0.223947558091503,1,2,NA,NA,NA
"724",724,3158,"South Africa",2006,"ZAF",NA,0,10,4423859.06098774,0,0,1,1,1,15.3025229638531,48489464,5325.5452787136,122.67798,0.79,4.95488174880239,0.75,0.862068965517241,0.626,40.74,1008370000,NA,0,258232836072.553,8.58027057286773,1279513166397.37,26387.4471039187,27.8775007827609,10.180643687566,6646.74,8.80188178788615,17.6968570951949,0,-6.90775527898214,-6.90775527898214,20.7316010027373,167.63,5.12175916964319,8.5383826633182,8.49933475666722,8.4669736003555,8.4501478364637,8.426451451338,27.695871923816,27.7445092765854,27.175339287981,27.5792261031533,27.6269091983991,10.0116510583386,10.0726658172922,9.51567345071756,9.93179880112061,9.99212112244792,4.3634742694145,4.82268710906321,2.85393875840581,4.40020521023187,4.78587987587959,0.837837837837838,0.888888888888889,0.837837837837838,0.89041095890411,0.701492537313433,0.8,0.888888888888889,0.615384615384615,0.928571428571429,0.9,8.80289380206854,8.79842601207883,8.79573360595074,8.79573360595074,NA,4.72108481058445,4.07550147442062,-4.60517018598809,-4.60517018598809,NA,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.8463945589284,20.472866703942,20.470641980311,20.4425328965842,20.3518832641369,47880595,47291610,46719203,46150913,45571272,17.6842208654774,17.6718434592932,17.6596658372634,17.6474273020327,17.6347880759512,0.40067435905874,-0.114793556191099,0.373527854986399,0.00222472363099868,0.0281090837268003,0.090649632447299,0.0246719540430007,1,1,2,NA,NA
"725",725,3184,"South Sudan",2011,"SSD",NA,1022,0,0,0,NA,14,2,0,NA,9830695,2169.70592950893,NA,0.213,57.1960129245645,0.2,NA,0.43,0.05,586130000,NA,0.0001039600964123,21329717232.6938,7.68234738188785,1219974782518.46,124098.528386697,27.8298513043932,11.7288311128363,6606.05,8.79574117479887,16.1010201915569,10.3960096412309,-6.80885147633453,2.34151823030432,20.1890521659429,0.06,-2.81341071676004,7.76319861015662,7.74898552786978,7.74514715726086,NA,NA,27.6544058689628,27.3726696105754,27.8665303253412,NA,NA,11.5867226373185,11.344251651704,11.8834606690831,NA,NA,45.76522175118,36.425408069113,62.697021633982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79573360595074,8.79573360595074,8.79573360595074,8.79573360595074,8.79573360595074,-4.60517018598809,-4.60517018598809,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,9508372,9142258,8736932,8315144,7907407,16.0676832316443,16.0284179588714,15.9830696562581,15.933588988559,15.8833104731064,1.79175946922805,27.096807444925,0,0,0,0,0,NA,NA,NA,NA,NA
"726",726,3185,"South Sudan",2012,"SSD",NA,564,0,0,0,0,10,2,2,NA,10113648,1137.1298304461,NA,0.213,7.42004912161702,0.25,0.314285714285714,0.397,7.8,1452950000,NA,5.576622797234e-05,11500530835.4315,7.03626355348632,85334503723.573,8437.55919956607,25.1698447081744,9.04044835140104,6613.8,8.79691365419733,16.1293963567734,5.576622797234,-6.85348849323133,1.71876266361899,21.0968618093809,10.91,2.38967979984498,7.68234738188785,7.76319861015662,7.74898552786978,7.74514715726086,NA,27.8298513043932,27.6544058689628,27.3726696105754,27.8665303253412,NA,11.7288311128363,11.5867226373185,11.344251651704,11.8834606690831,NA,57.1960129245645,45.76522175118,36.425408069113,62.697021633982,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,8.79574117479887,8.79573360595074,8.79573360595074,8.79573360595074,8.79573360595074,-2.81341071676004,-4.60517018598809,-4.60517018598809,-4.60517018598809,-4.60517018598809,10.3960096412309,0,0,0,0,2.34151823030432,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.1890521659429,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,9830695,9508372,9142258,8736932,8315144,16.1010201915569,16.0676832316443,16.0284179588714,15.9830696562581,15.933588988559,5.20309051660502,0.907809643438,27.096807444925,0,0,0,0,14,NA,NA,NA,NA
"727",727,3186,"South Sudan",2013,"SSD",NA,1378,0,0,370689003.488848,0,11,3,3,NA,10355030,1256.44441531085,NA,0.186,18.1080193566945,0.181818181818182,0.25,0.428,11.49,1842810000,NA,0.00013307542324841,13010519613.8763,7.13604191418634,235594741008.725,22751.7197930596,26.18537896678,10.0323960168212,6617.49,8.79747142295542,16.1529829499588,13.3075423248412,-6.78281972964758,2.58840610911739,21.3345574175367,26.48,3.27638973106881,7.03626355348632,7.68234738188785,7.76319861015662,7.74898552786978,7.74514715726086,25.1698447081744,27.8298513043932,27.6544058689628,27.3726696105754,27.8665303253412,9.04044835140104,11.7288311128363,11.5867226373185,11.344251651704,11.8834606690831,7.42004912161702,57.1960129245645,45.76522175118,36.425408069113,62.697021633982,0.314285714285714,NA,NA,NA,NA,0.25,0.2,NA,NA,NA,8.79691365419733,8.79574117479887,8.79573360595074,8.79573360595074,8.79573360595074,2.38967979984498,-2.81341071676004,-4.60517018598809,-4.60517018598809,-4.60517018598809,5.576622797234,10.3960096412309,0,0,0,1.71876266361899,2.34151823030432,-6.90775527898214,-6.90775527898214,-6.90775527898214,21.0968618093809,20.1890521659429,-6.90775527898214,-6.90775527898214,-6.90775527898214,10113648,9830695,9508372,9142258,8736932,16.1293963567734,16.1010201915569,16.0676832316443,16.0284179588714,15.9830696562581,0.88670993122383,0.2376956081558,0.907809643438,27.096807444925,0,0,0,10,14,NA,NA,NA
"728",728,3187,"South Sudan",2014,"SSD",NA,2044,0,0,0,NA,24,3,0,NA,10554882,1274.23961828281,NA,0.18,26.016253932112,0.076923076923077,0.2,0.428,-6.82,2026220000,NA,0.00019365446245633,13449448810.7001,7.15010568665258,349904275506.116,33150.941479603,26.5809254554684,10.4088263958021,6599.18,8.79470067787154,16.1720990596663,19.3654462456331,-6.73073570082222,2.96354199366026,21.4294378252295,19.27,2.95854948242628,7.13604191418634,7.03626355348632,7.68234738188785,7.76319861015662,7.74898552786978,26.18537896678,25.1698447081744,27.8298513043932,27.6544058689628,27.3726696105754,10.0323960168212,9.04044835140104,11.7288311128363,11.5867226373185,11.344251651704,18.1080193566945,7.42004912161702,57.1960129245645,45.76522175118,36.425408069113,0.25,0.314285714285714,NA,NA,NA,0.181818181818182,0.25,0.2,NA,NA,8.79747142295542,8.79691365419733,8.79574117479887,8.79573360595074,8.79573360595074,3.27638973106881,2.38967979984498,-2.81341071676004,-4.60517018598809,-4.60517018598809,13.3075423248412,5.576622797234,10.3960096412309,0,0,2.58840610911739,1.71876266361899,2.34151823030432,-6.90775527898214,-6.90775527898214,21.3345574175367,21.0968618093809,20.1890521659429,-6.90775527898214,-6.90775527898214,10355030,10113648,9830695,9508372,9142258,16.1529829499588,16.1293963567734,16.1010201915569,16.0676832316443,16.0284179588714,-0.31784024864253,0.0948804076927985,0.2376956081558,0.907809643438,27.096807444925,0,0,11,10,14,NA,NA
"729",729,3188,"South Sudan",2015,"SSD",NA,689,0,0,NA,NA,17,0,0,NA,10715657,1119.65143716565,NA,0.183,11.1791738959068,0.230769230769231,0.237179487179487,0.425,13.08,1712600000,NA,6.42984373240017e-05,11997800760.2242,7.02077359216945,134125501066.989,12516.7781188768,25.6220417737113,9.43482527278893,6619.08,8.79771166646377,16.1872165009223,6.42984373240017,-6.84543944118482,1.86110574774386,21.261278520557,35.99,3.58324112209094,7.15010568665258,7.13604191418634,7.03626355348632,7.68234738188785,7.76319861015662,26.5809254554684,26.18537896678,25.1698447081744,27.8298513043932,27.6544058689628,10.4088263958021,10.0323960168212,9.04044835140104,11.7288311128363,11.5867226373185,26.016253932112,18.1080193566945,7.42004912161702,57.1960129245645,45.76522175118,0.2,0.25,0.314285714285714,NA,NA,0.076923076923077,0.181818181818182,0.25,0.2,NA,8.79470067787154,8.79747142295542,8.79691365419733,8.79574117479887,8.79573360595074,2.95854948242628,3.27638973106881,2.38967979984498,-2.81341071676004,-4.60517018598809,19.3654462456331,13.3075423248412,5.576622797234,10.3960096412309,0,2.96354199366026,2.58840610911739,1.71876266361899,2.34151823030432,-6.90775527898214,21.4294378252295,21.3345574175367,21.0968618093809,20.1890521659429,-6.90775527898214,10554882,10355030,10113648,9830695,9508372,16.1720990596663,16.1529829499588,16.1293963567734,16.1010201915569,16.0676832316443,0.62469163966466,-0.1681593046725,0.0948804076927985,0.2376956081558,0.907809643438,27.096807444925,0,24,11,10,14,NA
"730",730,3189,"South Sudan",2016,"SSD",NA,1050,0,0,1947485559.88144,NA,10,1,0,NA,10832520,NA,NA,0.171,NA,NA,NA,0.421,2.03,1882580000,NA,9.69303541558197e-05,NA,NA,NA,NA,NA,NA,6608.03,8.79604085514208,16.1980632788904,9.69303541558197,-6.81523958725613,2.27151079076724,21.3559090134158,37.04,3.61199840977798,7.02077359216945,7.15010568665258,7.13604191418634,7.03626355348632,7.68234738188785,25.6220417737113,26.5809254554684,26.18537896678,25.1698447081744,27.8298513043932,9.43482527278893,10.4088263958021,10.0323960168212,9.04044835140104,11.7288311128363,11.1791738959068,26.016253932112,18.1080193566945,7.42004912161702,57.1960129245645,0.237179487179487,0.2,0.25,0.314285714285714,NA,0.230769230769231,0.076923076923077,0.181818181818182,0.25,0.2,8.79771166646377,8.79470067787154,8.79747142295542,8.79691365419733,8.79574117479887,3.58324112209094,2.95854948242628,3.27638973106881,2.38967979984498,-2.81341071676004,6.42984373240017,19.3654462456331,13.3075423248412,5.576622797234,10.3960096412309,1.86110574774386,2.96354199366026,2.58840610911739,1.71876266361899,2.34151823030432,21.261278520557,21.4294378252295,21.3345574175367,21.0968618093809,20.1890521659429,10715657,10554882,10355030,10113648,9830695,16.1872165009223,16.1720990596663,16.1529829499588,16.1293963567734,16.1010201915569,0.0287572876870397,0.0946304928588013,-0.1681593046725,0.0948804076927985,0.2376956081558,0.907809643438,27.096807444925,17,24,11,10,14
"731",731,3190,"South Sudan",2017,"SSD",NA,746,0,0,1.69e+08,NA,15,1,0,NA,10910774,NA,NA,0.172,NA,NA,NA,0.426,12.21,1687430000,NA,6.83727845522233e-05,NA,NA,NA,NA,NA,NA,6618.21,8.7975802196191,16.2052612993808,6.83727845522233,-6.84161855014144,1.92253601212277,21.2464724983697,47.69,3.86472173231013,NA,7.02077359216945,7.15010568665258,7.13604191418634,7.03626355348632,NA,25.6220417737113,26.5809254554684,26.18537896678,25.1698447081744,NA,9.43482527278893,10.4088263958021,10.0323960168212,9.04044835140104,NA,11.1791738959068,26.016253932112,18.1080193566945,7.42004912161702,NA,0.237179487179487,0.2,0.25,0.314285714285714,NA,0.230769230769231,0.076923076923077,0.181818181818182,0.25,8.79604085514208,8.79771166646377,8.79470067787154,8.79747142295542,8.79691365419733,3.61199840977798,3.58324112209094,2.95854948242628,3.27638973106881,2.38967979984498,9.69303541558197,6.42984373240017,19.3654462456331,13.3075423248412,5.576622797234,2.27151079076724,1.86110574774386,2.96354199366026,2.58840610911739,1.71876266361899,21.3559090134158,21.261278520557,21.4294378252295,21.3345574175367,21.0968618093809,10832520,10715657,10554882,10355030,10113648,16.1980632788904,16.1872165009223,16.1720990596663,16.1529829499588,16.1293963567734,0.25272332253215,-0.109436515046099,0.0946304928588013,-0.1681593046725,0.0948804076927985,0.2376956081558,0.907809643438,10,17,24,11,10
"732",732,3215,"Sri Lanka",2000,"LKA",NA,1413,0,29582546.3867358,NA,NA,4,0,0,17.2026950962861,18777606,1923.41348190133,196.69577,0.508,0.190956032913243,0.7,0.865671641791045,0.691,NA,364680000,5,7.52492090844807e-05,36117100538.2313,7.5618572615738,6896778239.1094,367.287408155726,22.6543202176395,5.90614467005917,NA,NA,16.7481755475803,7.52492090844807,-6.835202821865,2.01835318300734,19.7145308146837,NA,NA,7.50969440448391,7.47289044830948,7.43203651574699,NA,NA,22.7106943886164,22.5388224402005,22.6106583446963,NA,NA,5.96862517706198,5.80205561008884,5.8789514284592,NA,NA,0.21415211907772,0.188090082263488,0.211594304585684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17057734666653,14.5222667125246,11.8673175428351,NA,NA,1.64317773805502,2.67575196429382,2.47387245829199,NA,NA,20.1642473705807,20.1848634454119,20.4896173009883,NA,NA,18663293,18564595,18470897,NA,NA,16.7420692115544,16.7367668301116,16.7317069162371,NA,NA,NA,-0.449716555896998,-0.0206160748311994,-0.304753855576401,27.3973725799704,NA,NA,NA,NA,NA,NA,NA
"733",733,3216,"Sri Lanka",2001,"LKA",NA,477,0,24078295.0690995,157144458.207922,NA,2,1,0,16.99682137312,18911727,1880.25894878331,193.05618,0.517,0.196220474069241,1,0.895522388059702,0.697,NA,763120000,11,2.5222445311314e-05,35558943928.6969,7.53916531689491,6977392835.09046,368.945302303193,22.665941164617,5.91064840081237,NA,NA,16.7552927638046,2.5222445311314,-6.88284567012124,0.925545585743776,20.4529258508025,NA,NA,7.5618572615738,7.50969440448391,7.47289044830948,7.43203651574699,NA,22.6543202176395,22.7106943886164,22.5388224402005,22.6106583446963,NA,5.90614467005917,5.96862517706198,5.80205561008884,5.8789514284592,NA,0.190956032913243,0.21415211907772,0.188090082263488,0.211594304585684,NA,0.865671641791045,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52492090844807,5.17057734666653,14.5222667125246,11.8673175428351,NA,2.01835318300734,1.64317773805502,2.67575196429382,2.47387245829199,NA,19.7145308146837,20.1642473705807,20.1848634454119,20.4896173009883,NA,18777606,18663293,18564595,18470897,NA,16.7481755475803,16.7420692115544,16.7367668301116,16.7317069162371,NA,NA,0.738395036118799,-0.449716555896998,-0.0206160748311994,-0.304753855576401,27.3973725799704,NA,4,NA,NA,NA,NA
"734",734,3217,"Sri Lanka",2002,"LKA",NA,0,1,5672556.97085915,NA,NA,1,0,0,15.551150538928,19062476,1939.34621781115,181.23163,0.554,0.203787939939996,0.785714285714286,0.89041095890411,0.703,0,725320000,7,0,36968740732.7158,7.57010670976901,7533783516.09597,395.215370558157,22.7426632115449,5.97943085823014,6606,8.79573360595074,16.7632323533147,0,-6.90775527898214,-6.90775527898214,20.4021234947515,0.01,-4.60517018598809,7.53916531689491,7.5618572615738,7.50969440448391,7.47289044830948,7.43203651574699,22.665941164617,22.6543202176395,22.7106943886164,22.5388224402005,22.6106583446963,5.91064840081237,5.90614467005917,5.96862517706198,5.80205561008884,5.8789514284592,0.196220474069241,0.190956032913243,0.21415211907772,0.188090082263488,0.211594304585684,0.895522388059702,0.865671641791045,NA,NA,NA,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5222445311314,7.52492090844807,5.17057734666653,14.5222667125246,11.8673175428351,0.925545585743776,2.01835318300734,1.64317773805502,2.67575196429382,2.47387245829199,20.4529258508025,19.7145308146837,20.1642473705807,20.1848634454119,20.4896173009883,18911727,18777606,18663293,18564595,18470897,16.7552927638046,16.7481755475803,16.7420692115544,16.7367668301116,16.7317069162371,NA,-0.0508023560510011,0.738395036118799,-0.449716555896998,-0.0206160748311994,-0.304753855576401,27.3973725799704,2,4,NA,NA,NA
